D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_0,auc,0.9751466666666666,acc,0.94,f1,0.915492957746479
D_Sub_resnet50_ur0.5_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_0,auc,0.9969066666666667,acc,0.96,f1,0.9436619718309859
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.9937066666666667,acc,0.955,f1,0.9370629370629371
D_Sub_resnet50_ur1.0_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_0,auc,0.9985066666666665,acc,0.965,f1,0.9510489510489509
D_Sub_resnet50_ur0.1_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_1,auc,0.9465600000000001,acc,0.88,f1,0.8441558441558442
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.99776,acc,0.96,f1,0.9444444444444444
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_0,auc,0.9928533333333334,acc,0.96,f1,0.9452054794520549
D_Sub_resnet50_ur0.3_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_1,auc,0.99328,acc,0.945,f1,0.9241379310344828
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.9787733333333333,acc,0.92,f1,0.8904109589041095
D_Sub_resnet50_ur0.5_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_1,auc,0.9982933333333334,acc,0.96,f1,0.9444444444444444
D_Sub_resnet50_ur1.0_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_1,auc,0.9986133333333334,acc,0.96,f1,0.9436619718309859
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.9901866666666667,acc,0.95,f1,0.9324324324324323
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_0,auc,0.9981866666666667,acc,0.97,f1,0.9589041095890412
D_Sub_resnet50_ur0.1_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_2,auc,0.9137066666666667,acc,0.875,f1,0.8201438848920863
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.99776,acc,0.975,f1,0.9659863945578231
D_Sub_resnet50_ur0.3_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_2,auc,0.9916800000000001,acc,0.935,f1,0.9103448275862068
D_Sub_resnet50_ur0.5_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_2,auc,0.9979733333333334,acc,0.97,f1,0.9583333333333334
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.9991466666666666,acc,0.97,f1,0.9583333333333334
D_Sub_resnet50_ur1.0_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_2,auc,0.9975466666666666,acc,0.97,f1,0.9589041095890412
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_0,auc,0.9992533333333333,acc,0.97,f1,0.9583333333333334
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.93152,acc,0.86,f1,0.825
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.98848,acc,0.96,f1,0.9452054794520549
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_1,auc,0.9790933333333334,acc,0.93,f1,0.9027777777777778
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.9933866666666666,acc,0.965,f1,0.9517241379310346
